,Phoneme,OccurencePLLR,Age,Speaker,Filename,Stops,UnvoicedFricatives,VoicedFricatives,LiquidApproximants,GlideApproximants,Nasals,Vowels,Obstruents,Affricates
7,OW,-2.6636629004061363,3.25,0303_M_AN,0303_M_ANs3T07,False,False,False,False,False,False,True,False,False
8,OW,-2.8672828926730856,3.25,0303_M_AN,0303_M_ANs4T06,False,False,False,False,False,False,True,False,False
0,OY,-3.1137459289140996,3.25,0303_M_AN,0303_M_ANs3T10,False,False,False,False,False,False,True,False,False
1,OY,-3.703487311419022,3.25,0303_M_AN,0303_M_ANwT37,False,False,False,False,False,False,True,False,False
2,OY,-3.750614345508246,3.25,0303_M_AN,0303_M_ANs3T01,False,False,False,False,False,False,True,False,False
3,OY,-4.2689445664020065,3.25,0303_M_AN,0303_M_ANwT14,False,False,False,False,False,False,True,False,False
4,OY,-3.614825698363415,3.25,0303_M_AN,0303_M_ANs2T02,False,False,False,False,False,False,True,False,False
5,OY,-4.324624619298843,3.25,0303_M_AN,0303_M_ANs4T02,False,False,False,False,False,False,True,False,False
0,P,-3.2590778479593214,3.25,0303_M_AN,0303_M_ANwT38,True,False,False,False,False,False,False,True,False
1,P,-2.986983431743897,3.25,0303_M_AN,0303_M_ANs4T09,True,False,False,False,False,False,False,True,False
2,P,-2.9475109811705407,3.25,0303_M_AN,0303_M_ANs3T10,True,False,False,False,False,False,False,True,False
3,P,-2.882231249727655,3.25,0303_M_AN,0303_M_ANs2T09,True,False,False,False,False,False,False,True,False
4,P,-3.0439461151274534,3.25,0303_M_AN,0303_M_ANs3T05,True,False,False,False,False,False,False,True,False
5,P,-2.3370668631098,3.25,0303_M_AN,0303_M_ANs4T04,True,False,False,False,False,False,False,True,False
6,P,-3.3456775362142084,3.25,0303_M_AN,0303_M_ANs4T07,True,False,False,False,False,False,False,True,False
7,P,-2.759286205404542,3.25,0303_M_AN,0303_M_ANwT36,True,False,False,False,False,False,False,True,False
8,P,-4.3392871831299376,3.25,0303_M_AN,0303_M_ANwT36,True,False,False,False,False,False,False,True,False
9,P,-2.6978954525805054,3.25,0303_M_AN,0303_M_ANwT40,True,False,False,False,False,False,False,True,False
10,P,-3.1911304489962657,3.25,0303_M_AN,0303_M_ANwT12,True,False,False,False,False,False,False,True,False
11,P,-2.7232327753488637,3.25,0303_M_AN,0303_M_ANwT28,True,False,False,False,False,False,False,True,False
12,P,-2.2409752200673054,3.25,0303_M_AN,0303_M_ANs3T07,True,False,False,False,False,False,False,True,False
13,P,-3.036414269077804,3.25,0303_M_AN,0303_M_ANs4T06,True,False,False,False,False,False,False,True,False
14,P,-2.993843546585226,3.25,0303_M_AN,0303_M_ANs4T06,True,False,False,False,False,False,False,True,False
15,P,-3.071573514035138,3.25,0303_M_AN,0303_M_ANs3T09,True,False,False,False,False,False,False,True,False
0,R,-2.459552975486734,3.25,0303_M_AN,0303_M_ANs2T06,False,False,False,True,False,False,False,False,False
1,R,-3.3055926132754823,3.25,0303_M_AN,0303_M_ANs4T01,False,False,False,True,False,False,False,False,False
2,R,-3.1251955305481522,3.25,0303_M_AN,0303_M_ANs3T02,False,False,False,True,False,False,False,False,False
3,R,-3.4281953375858736,3.25,0303_M_AN,0303_M_ANs2T05,False,False,False,True,False,False,False,False,False
4,R,-3.3570063923478695,3.25,0303_M_AN,0303_M_ANwT34,False,False,False,True,False,False,False,False,False
5,R,-3.404578631032521,3.25,0303_M_AN,0303_M_ANs4T03,False,False,False,True,False,False,False,False,False
6,R,-3.202319585455516,3.25,0303_M_AN,0303_M_ANwT27,False,False,False,True,False,False,False,False,False
7,R,-3.597955086866675,3.25,0303_M_AN,0303_M_ANs4T02,False,False,False,True,False,False,False,False,False
0,S,-3.1780433317640067,3.25,0303_M_AN,0303_M_ANs4T09,False,True,False,False,False,False,False,True,False
1,S,-3.0023608653084657,3.25,0303_M_AN,0303_M_ANs4T09,False,True,False,False,False,False,False,True,False
2,S,-2.8872280927116343,3.25,0303_M_AN,0303_M_ANs2T08,False,True,False,False,False,False,False,True,False
3,S,-3.9280130262343227,3.25,0303_M_AN,0303_M_ANs2T01,False,True,False,False,False,False,False,True,False
4,S,-3.1800853918611165,3.25,0303_M_AN,0303_M_ANwT22,False,True,False,False,False,False,False,True,False
5,S,-3.8643615400209272,3.25,0303_M_AN,0303_M_ANs4T04,False,True,False,False,False,False,False,True,False
6,S,-2.554410690886118,3.25,0303_M_AN,0303_M_ANwT26,False,True,False,False,False,False,False,True,False
7,S,-3.711530313201282,3.25,0303_M_AN,0303_M_ANs4T07,False,True,False,False,False,False,False,True,False
8,S,-4.264132329153032,3.25,0303_M_AN,0303_M_ANs2T02,False,True,False,False,False,False,False,True,False
9,S,-3.4219395899003957,3.25,0303_M_AN,0303_M_ANs2T10,False,True,False,False,False,False,False,True,False
10,S,-3.463825055990809,3.25,0303_M_AN,0303_M_ANwT10,False,True,False,False,False,False,False,True,False
11,S,-2.829404331688958,3.25,0303_M_AN,0303_M_ANs3T07,False,True,False,False,False,False,False,True,False
12,S,-2.5358241036817977,3.25,0303_M_AN,0303_M_ANs4T06,False,True,False,False,False,False,False,True,False
13,S,-2.634891420824143,3.25,0303_M_AN,0303_M_ANs4T06,False,True,False,False,False,False,False,True,False
14,S,-2.6480124366110864,3.25,0303_M_AN,0303_M_ANs3T06,False,True,False,False,False,False,False,True,False
15,S,-3.742598227219352,3.25,0303_M_AN,0303_M_ANs3T03,False,True,False,False,False,False,False,True,False
16,S,-3.8008292954464094,3.25,0303_M_AN,0303_M_ANwT35,False,True,False,False,False,False,False,True,False
0,SH,-3.567879086861479,3.25,0303_M_AN,0303_M_ANs3T04,False,True,False,False,False,False,False,True,False
1,SH,-4.319439604097958,3.25,0303_M_AN,0303_M_ANs4T08,False,True,False,False,False,False,False,True,False
2,SH,-3.761678104547776,3.25,0303_M_AN,0303_M_ANwT33,False,True,False,False,False,False,False,True,False
3,SH,-3.7217895426258267,3.25,0303_M_AN,0303_M_ANs4T01,False,True,False,False,False,False,False,True,False
0,T,-3.0894427623570393,3.25,0303_M_AN,0303_M_ANs4T05,True,False,False,False,False,False,False,True,False
1,T,-3.248133557643411,3.25,0303_M_AN,0303_M_ANs3T04,True,False,False,False,False,False,False,True,False
2,T,-3.1561278951787157,3.25,0303_M_AN,0303_M_ANwT38,True,False,False,False,False,False,False,True,False
3,T,-3.2988646329802704,3.25,0303_M_AN,0303_M_ANwT39,True,False,False,False,False,False,False,True,False
4,T,-2.8870252298831143,3.25,0303_M_AN,0303_M_ANs4T09,True,False,False,False,False,False,False,True,False
5,T,-3.0126494435292672,3.25,0303_M_AN,0303_M_ANs4T09,True,False,False,False,False,False,False,True,False
6,T,-2.8404240555071447,3.25,0303_M_AN,0303_M_ANs3T10,True,False,False,False,False,False,False,True,False
7,T,-2.742934352201813,3.25,0303_M_AN,0303_M_ANs3T10,True,False,False,False,False,False,False,True,False
8,T,-2.6874489995768145,3.25,0303_M_AN,0303_M_ANs3T10,True,False,False,False,False,False,False,True,False
9,T,-3.0371756500055636,3.25,0303_M_AN,0303_M_ANs2T09,True,False,False,False,False,False,False,True,False
10,T,-3.5535997886886403,3.25,0303_M_AN,0303_M_ANs2T09,True,False,False,False,False,False,False,True,False
11,T,-3.032145754494712,3.25,0303_M_AN,0303_M_ANwT16,True,False,False,False,False,False,False,True,False
12,T,-2.5770304695825663,3.25,0303_M_AN,0303_M_ANwT32,True,False,False,False,False,False,False,True,False
13,T,-3.5124564769992697,3.25,0303_M_AN,0303_M_ANs3T05,True,False,False,False,False,False,False,True,False
14,T,-2.682222946902313,3.25,0303_M_AN,0303_M_ANs3T05,True,False,False,False,False,False,False,True,False
15,T,-3.2020545793084327,3.25,0303_M_AN,0303_M_ANwT37,True,False,False,False,False,False,False,True,False
16,T,-2.80973475199528,3.25,0303_M_AN,0303_M_ANs3T01,True,False,False,False,False,False,False,True,False
17,T,-3.3502199035400215,3.25,0303_M_AN,0303_M_ANwT22,True,False,False,False,False,False,False,True,False
18,T,-2.2612650081503203,3.25,0303_M_AN,0303_M_ANs2T07,True,False,False,False,False,False,False,True,False
19,T,-3.15716718256314,3.25,0303_M_AN,0303_M_ANwT03,True,False,False,False,False,False,False,True,False
20,T,-3.457774758082905,3.25,0303_M_AN,0303_M_ANwT33,True,False,False,False,False,False,False,True,False
21,T,-2.7100496974947332,3.25,0303_M_AN,0303_M_ANwT21,True,False,False,False,False,False,False,True,False
22,T,-3.3435332340935005,3.25,0303_M_AN,0303_M_ANwT28,True,False,False,False,False,False,False,True,False
23,T,-3.712915273460726,3.25,0303_M_AN,0303_M_ANs2T02,True,False,False,False,False,False,False,True,False
24,T,-3.4056558155242262,3.25,0303_M_AN,0303_M_ANwT07,True,False,False,False,False,False,False,True,False
25,T,-2.611246811856754,3.25,0303_M_AN,0303_M_ANs4T06,True,False,False,False,False,False,False,True,False
26,T,-3.798457264249794,3.25,0303_M_AN,0303_M_ANs4T06,True,False,False,False,False,False,False,True,False
27,T,-2.7829607298970576,3.25,0303_M_AN,0303_M_ANs3T09,True,False,False,False,False,False,False,True,False
28,T,-2.8400887162999515,3.25,0303_M_AN,0303_M_ANs3T06,True,False,False,False,False,False,False,True,False
29,T,-3.1791130714420928,3.25,0303_M_AN,0303_M_ANs3T06,True,False,False,False,False,False,False,True,False
30,T,-3.594534388150287,3.25,0303_M_AN,0303_M_ANs3T06,True,False,False,False,False,False,False,True,False
31,T,-3.109266432555515,3.25,0303_M_AN,0303_M_ANs3T08,True,False,False,False,False,False,False,True,False
32,T,-2.9140842970944814,3.25,0303_M_AN,0303_M_ANs3T08,True,False,False,False,False,False,False,True,False
33,T,-3.3942289218960044,3.25,0303_M_AN,0303_M_ANs4T02,True,False,False,False,False,False,False,True,False
34,T,-3.577428860139304,3.25,0303_M_AN,0303_M_ANs2T04,True,False,False,False,False,False,False,True,False
0,TH,-3.5983366075634335,3.25,0303_M_AN,0303_M_ANs4T04,False,True,False,False,False,False,False,True,False
1,TH,-4.162150462310703,3.25,0303_M_AN,0303_M_ANs3T09,False,True,False,False,False,False,False,True,False
0,UH,-4.627169673814186,3.25,0303_M_AN,0303_M_ANs3T05,False,False,False,False,False,False,True,False,False
1,UH,-4.595148397886414,3.25,0303_M_AN,0303_M_ANs4T01,False,False,False,False,False,False,True,False,False
2,UH,-5.064380714267773,3.25,0303_M_AN,0303_M_ANs3T02,False,False,False,False,False,False,True,False,False
3,UH,-4.78420185891696,3.25,0303_M_AN,0303_M_ANs2T10,False,False,False,False,False,False,True,False,False
4,UH,-4.543005849634005,3.25,0303_M_AN,0303_M_ANs3T09,False,False,False,False,False,False,True,False,False
5,UH,-4.419932915772408,3.25,0303_M_AN,0303_M_ANwT25,False,False,False,False,False,False,True,False,False
0,UW,-3.4405377240174593,3.25,0303_M_AN,0303_M_ANs3T04,False,False,False,False,False,False,True,False,False
1,UW,-3.1282008856085683,3.25,0303_M_AN,0303_M_ANs4T08,False,False,False,False,False,False,True,False,False
2,UW,-2.8045531957045573,3.25,0303_M_AN,0303_M_ANs4T09,False,False,False,False,False,False,True,False,False
3,UW,-2.8017452040694684,3.25,0303_M_AN,0303_M_ANwT11,False,False,False,False,False,False,True,False,False
4,UW,-3.528562447450496,3.25,0303_M_AN,0303_M_ANs2T06,False,False,False,False,False,False,True,False,False
5,UW,-2.9892948312537553,3.25,0303_M_AN,0303_M_ANwT03,False,False,False,False,False,False,True,False,False
6,UW,-3.027040239088625,3.25,0303_M_AN,0303_M_ANwT20,False,False,False,False,False,False,True,False,False
7,UW,-3.808653175626382,3.25,0303_M_AN,0303_M_ANs2T02,False,False,False,False,False,False,True,False,False
8,UW,-3.0704435125943377,3.25,0303_M_AN,0303_M_ANwT07,False,False,False,False,False,False,True,False,False
9,UW,-3.02568923317297,3.25,0303_M_AN,0303_M_ANs3T09,False,False,False,False,False,False,True,False,False
0,V,-4.1319074130385065,3.25,0303_M_AN,0303_M_ANs2T06,False,False,True,False,False,False,False,True,False
1,V,-3.494962271311158,3.25,0303_M_AN,0303_M_ANs4T07,False,False,True,False,False,False,False,True,False
2,V,-3.9795562854740694,3.25,0303_M_AN,0303_M_ANs3T02,False,False,True,False,False,False,False,True,False
0,W,-3.369874029836553,3.25,0303_M_AN,0303_M_ANwT39,False,False,False,False,True,False,False,False,False
1,W,-3.3297350588969272,3.25,0303_M_AN,0303_M_ANwT40,False,False,False,False,True,False,False,False,False
2,W,-3.8437605454228416,3.25,0303_M_AN,0303_M_ANwT30,False,False,False,False,True,False,False,False,False
3,W,-3.9765791913587853,3.25,0303_M_AN,0303_M_ANs3T06,False,False,False,False,True,False,False,False,False
4,W,-4.095746548696382,3.25,0303_M_AN,0303_M_ANs4T02,False,False,False,False,True,False,False,False,False
0,Y,-3.749292680497371,3.25,0303_M_AN,0303_M_ANwT23,False,False,False,False,False,False,True,False,False
0,Z,-2.705126689764202,3.25,0303_M_AN,0303_M_ANs4T05,False,False,True,False,False,False,False,True,False
1,Z,-3.071628358700807,3.25,0303_M_AN,0303_M_ANs3T04,False,False,True,False,False,False,False,True,False
2,Z,-3.593746938611815,3.25,0303_M_AN,0303_M_ANs3T04,False,False,True,False,False,False,False,True,False
3,Z,-2.8990575813621224,3.25,0303_M_AN,0303_M_ANs4T08,False,False,True,False,False,False,False,True,False
4,Z,-3.414619787806397,3.25,0303_M_AN,0303_M_ANs4T09,False,False,True,False,False,False,False,True,False
5,Z,-2.825401412842974,3.25,0303_M_AN,0303_M_ANs3T05,False,False,True,False,False,False,False,True,False
6,Z,-2.859877211563315,3.25,0303_M_AN,0303_M_ANwT37,False,False,True,False,False,False,False,True,False
7,Z,-2.743979665095087,3.25,0303_M_AN,0303_M_ANs3T01,False,False,True,False,False,False,False,True,False
8,Z,-4.029078990218102,3.25,0303_M_AN,0303_M_ANs4T04,False,False,True,False,False,False,False,True,False
9,Z,-3.0169450460201914,3.25,0303_M_AN,0303_M_ANs3T02,False,False,True,False,False,False,False,True,False
10,Z,-3.6649350279076285,3.25,0303_M_AN,0303_M_ANwT20,False,False,True,False,False,False,False,True,False
11,Z,-4.366705180262652,3.25,0303_M_AN,0303_M_ANs2T05,False,False,True,False,False,False,False,True,False
12,Z,-3.0929297781154736,3.25,0303_M_AN,0303_M_ANs3T09,False,False,True,False,False,False,False,True,False
13,Z,-4.061829817892586,3.25,0303_M_AN,0303_M_ANs3T08,False,False,True,False,False,False,False,True,False
0,AA,-3.0134760953016873,6.75,0609_F_AK,0609_F_AK_s6T02,False,False,False,False,False,False,True,False,False
1,AA,-2.6075016385829697,6.75,0609_F_AK,0609_F_AK_s6T02,False,False,False,False,False,False,True,False,False
2,AA,-2.895164751939181,6.75,0609_F_AK,0609_F_AK_s2T07,False,False,False,False,False,False,True,False,False
3,AA,-2.7039139841007986,6.75,0609_F_AK,0609_F_AKwT28,False,False,False,False,False,False,True,False,False
4,AA,-2.5288482377508275,6.75,0609_F_AK,0609_F_AK_s2T08,False,False,False,False,False,False,True,False,False
5,AA,-2.7558068040903883,6.75,0609_F_AK,0609_F_AKwT16,False,False,False,False,False,False,True,False,False
6,AA,-2.756374031472059,6.75,0609_F_AK,0609_F_AKwT27,False,False,False,False,False,False,True,False,False
7,AA,-2.775114400532488,6.75,0609_F_AK,0609_F_AK_s6T10,False,False,False,False,False,False,True,False,False
8,AA,-2.623098421850982,6.75,0609_F_AK,0609_F_AK_s5T03,False,False,False,False,False,False,True,False,False
9,AA,-2.742425487563522,6.75,0609_F_AK,0609_F_AKwT34,False,False,False,False,False,False,True,False,False
10,AA,-3.047382471062328,6.75,0609_F_AK,0609_F_AK_s6T01,False,False,False,False,False,False,True,False,False
11,AA,-2.578577835775232,6.75,0609_F_AK,0609_F_AK_s5T08,False,False,False,False,False,False,True,False,False
12,AA,-2.7362115738966035,6.75,0609_F_AK,0609_F_AKwT29,False,False,False,False,False,False,True,False,False
13,AA,-2.647796335787704,6.75,0609_F_AK,0609_F_AK_s7T08,False,False,False,False,False,False,True,False,False
14,AA,-2.701285323112487,6.75,0609_F_AK,0609_F_AK_s4T07,False,False,False,False,False,False,True,False,False
15,AA,-2.411079680293964,6.75,0609_F_AK,0609_F_AK_s4T04,False,False,False,False,False,False,True,False,False
16,AA,-3.294177274560855,6.75,0609_F_AK,0609_F_AK_s3T06,False,False,False,False,False,False,True,False,False
17,AA,-2.595254695308016,6.75,0609_F_AK,0609_F_AK_s5T02,False,False,False,False,False,False,True,False,False
18,AA,-2.8974372244561732,6.75,0609_F_AK,0609_F_AK_s5T04,False,False,False,False,False,False,True,False,False
0,AE,-3.004055434813018,6.75,0609_F_AK,0609_F_AK_s6T03,False,False,False,False,False,False,True,False,False
1,AE,-2.5776786525404694,6.75,0609_F_AK,0609_F_AK_s2T07,False,False,False,False,False,False,True,False,False
2,AE,-2.4785902367620993,6.75,0609_F_AK,0609_F_AK_s5T05,False,False,False,False,False,False,True,False,False
3,AE,-2.5766077814811545,6.75,0609_F_AK,0609_F_AK_s2T03,False,False,False,False,False,False,True,False,False
4,AE,-2.5687032181077836,6.75,0609_F_AK,0609_F_AK_s7T02,False,False,False,False,False,False,True,False,False
5,AE,-2.816248573794081,6.75,0609_F_AK,0609_F_AKwT21,False,False,False,False,False,False,True,False,False
6,AE,-3.407380364955448,6.75,0609_F_AK,0609_F_AK_s2T05,False,False,False,False,False,False,True,False,False
7,AE,-2.687696193988381,6.75,0609_F_AK,0609_F_AK_s2T05,False,False,False,False,False,False,True,False,False
8,AE,-2.8525545774607797,6.75,0609_F_AK,0609_F_AKwT15,False,False,False,False,False,False,True,False,False
9,AE,-2.514044293052141,6.75,0609_F_AK,0609_F_AK_s5T08,False,False,False,False,False,False,True,False,False
10,AE,-3.014567915697296,6.75,0609_F_AK,0609_F_AK_s7T06,False,False,False,False,False,False,True,False,False
11,AE,-2.5911782103086263,6.75,0609_F_AK,0609_F_AK_s7T06,False,False,False,False,False,False,True,False,False
12,AE,-2.6541020093726,6.75,0609_F_AK,0609_F_AK_s4T02,False,False,False,False,False,False,True,False,False
13,AE,-2.8087959403317084,6.75,0609_F_AK,0609_F_AK_s7T08,False,False,False,False,False,False,True,False,False
14,AE,-3.2031018801144784,6.75,0609_F_AK,0609_F_AK_s7T08,False,False,False,False,False,False,True,False,False
15,AE,-2.6825008626520703,6.75,0609_F_AK,0609_F_AK_s6T04,False,False,False,False,False,False,True,False,False
16,AE,-2.3288147458831276,6.75,0609_F_AK,0609_F_AK_s6T04,False,False,False,False,False,False,True,False,False
17,AE,-2.798991216205347,6.75,0609_F_AK,0609_F_AK_s4T04,False,False,False,False,False,False,True,False,False
18,AE,-2.779086400477833,6.75,0609_F_AK,0609_F_AK_s6T09,False,False,False,False,False,False,True,False,False
19,AE,-2.5471849652118554,6.75,0609_F_AK,0609_F_AK_s3T06,False,False,False,False,False,False,True,False,False
20,AE,-2.760677987441657,6.75,0609_F_AK,0609_F_AK_s4T05,False,False,False,False,False,False,True,False,False
21,AE,-2.5196203321420545,6.75,0609_F_AK,0609_F_AK_s3T01,False,False,False,False,False,False,True,False,False
22,AE,-3.1336294758815217,6.75,0609_F_AK,0609_F_AKwT12,False,False,False,False,False,False,True,False,False
23,AE,-2.764586363480083,6.75,0609_F_AK,0609_F_AK_s5T04,False,False,False,False,False,False,True,False,False
24,AE,-2.612260322566666,6.75,0609_F_AK,0609_F_AK_s6T08,False,False,False,False,False,False,True,False,False
25,AE,-2.8165638546563434,6.75,0609_F_AK,0609_F_AK_s6T08,False,False,False,False,False,False,True,False,False
0,AH,-2.5930316075071898,6.75,0609_F_AK,0609_F_AK_s6T02,False,False,False,False,False,False,True,False,False
1,AH,-2.4324665169686828,6.75,0609_F_AK,0609_F_AKwT13,False,False,False,False,False,False,True,False,False
2,AH,-2.444437859391753,6.75,0609_F_AK,0609_F_AK_s6T03,False,False,False,False,False,False,True,False,False
3,AH,-2.1311134100661544,6.75,0609_F_AK,0609_F_AK_s4T03,False,False,False,False,False,False,True,False,False
4,AH,-2.379553146098428,6.75,0609_F_AK,0609_F_AK_s4T09,False,False,False,False,False,False,True,False,False
5,AH,-2.5087210077557556,6.75,0609_F_AK,0609_F_AK_s6T05,False,False,False,False,False,False,True,False,False
6,AH,-2.254455444559051,6.75,0609_F_AK,0609_F_AK_s6T05,False,False,False,False,False,False,True,False,False
7,AH,-2.555053293754287,6.75,0609_F_AK,0609_F_AK_s7T09,False,False,False,False,False,False,True,False,False
8,AH,-2.677150027465099,6.75,0609_F_AK,0609_F_AK_s5T05,False,False,False,False,False,False,True,False,False
9,AH,-2.5844504997616213,6.75,0609_F_AK,0609_F_AK_s5T07,False,False,False,False,False,False,True,False,False
10,AH,-2.3349704936070905,6.75,0609_F_AK,0609_F_AK_s2T03,False,False,False,False,False,False,True,False,False
11,AH,-2.3585721444476224,6.75,0609_F_AK,0609_F_AK_s6T10,False,False,False,False,False,False,True,False,False
12,AH,-2.2538234663450343,6.75,0609_F_AK,0609_F_AK_s6T10,False,False,False,False,False,False,True,False,False
13,AH,-2.494389595421551,6.75,0609_F_AK,0609_F_AK_s3T05,False,False,False,False,False,False,True,False,False
14,AH,-2.26330710673909,6.75,0609_F_AK,0609_F_AK_s7T02,False,False,False,False,False,False,True,False,False
15,AH,-2.6691298648406097,6.75,0609_F_AK,0609_F_AK_s7T02,False,False,False,False,False,False,True,False,False
16,AH,-2.1551727774387657,6.75,0609_F_AK,0609_F_AK_s7T02,False,False,False,False,False,False,True,False,False
17,AH,-2.0392951174399268,6.75,0609_F_AK,0609_F_AK_s7T05,False,False,False,False,False,False,True,False,False
18,AH,-2.590193473501172,6.75,0609_F_AK,0609_F_AK_s7T05,False,False,False,False,False,False,True,False,False
19,AH,-2.1996044360353753,6.75,0609_F_AK,0609_F_AK_s7T05,False,False,False,False,False,False,True,False,False
20,AH,-2.302088099983062,6.75,0609_F_AK,0609_F_AK_s5T06,False,False,False,False,False,False,True,False,False
21,AH,-2.502572816026568,6.75,0609_F_AK,0609_F_AK_s5T06,False,False,False,False,False,False,True,False,False
22,AH,-1.9126233146152702,6.75,0609_F_AK,0609_F_AK_s2T05,False,False,False,False,False,False,True,False,False
23,AH,-2.478976247798394,6.75,0609_F_AK,0609_F_AK_s2T05,False,False,False,False,False,False,True,False,False
24,AH,-2.19120039648113,6.75,0609_F_AK,0609_F_AK_s6T01,False,False,False,False,False,False,True,False,False
25,AH,-2.2252683042990804,6.75,0609_F_AK,0609_F_AK_s6T01,False,False,False,False,False,False,True,False,False
26,AH,-2.2458015761591397,6.75,0609_F_AK,0609_F_AKwT26,False,False,False,False,False,False,True,False,False
27,AH,-2.5465710815259643,6.75,0609_F_AK,0609_F_AKwT08,False,False,False,False,False,False,True,False,False
28,AH,-2.5511413607094022,6.75,0609_F_AK,0609_F_AK_s3T07,False,False,False,False,False,False,True,False,False
29,AH,-2.1595077685302244,6.75,0609_F_AK,0609_F_AK_s3T07,False,False,False,False,False,False,True,False,False
30,AH,-2.2553680855871687,6.75,0609_F_AK,0609_F_AK_s7T10,False,False,False,False,False,False,True,False,False
31,AH,-2.0861688946259767,6.75,0609_F_AK,0609_F_AK_s5T08,False,False,False,False,False,False,True,False,False
32,AH,-2.2857924902391744,6.75,0609_F_AK,0609_F_AK_s5T08,False,False,False,False,False,False,True,False,False
33,AH,-2.0033462728745883,6.75,0609_F_AK,0609_F_AK_s4T06,False,False,False,False,False,False,True,False,False
34,AH,-2.360962564742207,6.75,0609_F_AK,0609_F_AKwT17,False,False,False,False,False,False,True,False,False
35,AH,-2.3386536897323302,6.75,0609_F_AK,0609_F_AK_s7T06,False,False,False,False,False,False,True,False,False
36,AH,-2.4601938247934716,6.75,0609_F_AK,0609_F_AK_s7T06,False,False,False,False,False,False,True,False,False
37,AH,-2.2539377732319945,6.75,0609_F_AK,0609_F_AK_s4T02,False,False,False,False,False,False,True,False,False
38,AH,-1.825289760241137,6.75,0609_F_AK,0609_F_AK_s4T07,False,False,False,False,False,False,True,False,False
39,AH,-2.163989791676939,6.75,0609_F_AK,0609_F_AK_s4T07,False,False,False,False,False,False,True,False,False
40,AH,-2.399559989065961,6.75,0609_F_AK,0609_F_AK_s6T04,False,False,False,False,False,False,True,False,False
41,AH,-2.3031843108528425,6.75,0609_F_AK,0609_F_AK_s5T09,False,False,False,False,False,False,True,False,False
42,AH,-2.256413445698855,6.75,0609_F_AK,0609_F_AK_s5T09,False,False,False,False,False,False,True,False,False
43,AH,-2.2039865886692596,6.75,0609_F_AK,0609_F_AK_s6T09,False,False,False,False,False,False,True,False,False
44,AH,-2.4817513975458336,6.75,0609_F_AK,0609_F_AKwT09,False,False,False,False,False,False,True,False,False
45,AH,-2.09165131629335,6.75,0609_F_AK,0609_F_AK_s2T09,False,False,False,False,False,False,True,False,False
46,AH,-2.410391308176234,6.75,0609_F_AK,0609_F_AK_s3T01,False,False,False,False,False,False,True,False,False
47,AH,-2.530330641921404,6.75,0609_F_AK,0609_F_AKwT06,False,False,False,False,False,False,True,False,False
48,AH,-2.6518451560429086,6.75,0609_F_AK,0609_F_AK_s6T06,False,False,False,False,False,False,True,False,False
49,AH,-2.1670717790080283,6.75,0609_F_AK,0609_F_AK_s6T06,False,False,False,False,False,False,True,False,False
50,AH,-2.5338178104092237,6.75,0609_F_AK,0609_F_AK_s3T03,False,False,False,False,False,False,True,False,False
51,AH,-2.4664634249472708,6.75,0609_F_AK,0609_F_AK_s6T08,False,False,False,False,False,False,True,False,False
52,AH,-2.1297618515589205,6.75,0609_F_AK,0609_F_AK_s6T08,False,False,False,False,False,False,True,False,False
53,AH,-2.2976957203508013,6.75,0609_F_AK,0609_F_AK_s4T10,False,False,False,False,False,False,True,False,False
0,AO,-2.90293864301902,6.75,0609_F_AK,0609_F_AK_s6T03,False,False,False,False,False,False,True,False,False
1,AO,-2.8804196665056403,6.75,0609_F_AK,0609_F_AK_s4T09,False,False,False,False,False,False,True,False,False
2,AO,-3.047126636960639,6.75,0609_F_AK,0609_F_AKwT04,False,False,False,False,False,False,True,False,False
3,AO,-2.968731740067401,6.75,0609_F_AK,0609_F_AK_s5T05,False,False,False,False,False,False,True,False,False
4,AO,-2.808655538726164,6.75,0609_F_AK,0609_F_AK_s3T02,False,False,False,False,False,False,True,False,False
5,AO,-2.5093690269673314,6.75,0609_F_AK,0609_F_AK_s6T10,False,False,False,False,False,False,True,False,False
6,AO,-2.422865247576418,6.75,0609_F_AK,0609_F_AK_s7T05,False,False,False,False,False,False,True,False,False
7,AO,-2.9116938242529806,6.75,0609_F_AK,0609_F_AK_s5T03,False,False,False,False,False,False,True,False,False
8,AO,-2.94890874434068,6.75,0609_F_AK,0609_F_AK_s6T01,False,False,False,False,False,False,True,False,False
9,AO,-2.977806128738339,6.75,0609_F_AK,0609_F_AK_s7T06,False,False,False,False,False,False,True,False,False
10,AO,-3.0225789459651096,6.75,0609_F_AK,0609_F_AK_s5T09,False,False,False,False,False,False,True,False,False
11,AO,-2.8160522241793444,6.75,0609_F_AK,0609_F_AK_s7T03,False,False,False,False,False,False,True,False,False
12,AO,-2.6783084115270603,6.75,0609_F_AK,0609_F_AK_s7T03,False,False,False,False,False,False,True,False,False
13,AO,-3.0561638926778785,6.75,0609_F_AK,0609_F_AKwT30,False,False,False,False,False,False,True,False,False
14,AO,-2.9917073975286423,6.75,0609_F_AK,0609_F_AK_s2T04,False,False,False,False,False,False,True,False,False
15,AO,-3.000868576454894,6.75,0609_F_AK,0609_F_AK_s4T05,False,False,False,False,False,False,True,False,False
16,AO,-2.792308025165811,6.75,0609_F_AK,0609_F_AK_s5T02,False,False,False,False,False,False,True,False,False
17,AO,-3.2737763554142236,6.75,0609_F_AK,0609_F_AKwT23,False,False,False,False,False,False,True,False,False
